scenario,variable,year,value,units
GCAM,HFC227ea_emissions,2024,3.639754168,Gg
GCAM,HFC227ea_emissions,2025,3.66270038,Gg
GCAM,HFC227ea_emissions,2026,3.791059204,Gg
GCAM,HFC227ea_emissions,2027,3.919418028,Gg
GCAM,HFC227ea_emissions,2028,4.047776852,Gg
GCAM,HFC227ea_emissions,2029,4.176135676,Gg
GCAM,HFC227ea_emissions,2030,4.3044945,Gg
GCAM,HFC227ea_emissions,2031,4.325363708,Gg
GCAM,HFC227ea_emissions,2032,4.346232916,Gg
GCAM,HFC227ea_emissions,2033,4.367102124,Gg
GCAM,HFC227ea_emissions,2034,4.387971332,Gg
GCAM,HFC227ea_emissions,2035,4.40884054,Gg
GCAM,HFC227ea_emissions,2036,4.427628788,Gg
GCAM,HFC227ea_emissions,2037,4.446417036,Gg
GCAM,HFC227ea_emissions,2038,4.465205284,Gg
GCAM,HFC227ea_emissions,2039,4.483993532,Gg
GCAM,HFC227ea_emissions,2040,4.50278178,Gg
GCAM,HFC227ea_emissions,2041,4.519788234,Gg
GCAM,HFC227ea_emissions,2042,4.536794688,Gg
GCAM,HFC227ea_emissions,2043,4.553801142,Gg
GCAM,HFC227ea_emissions,2044,4.570807596,Gg
GCAM,HFC227ea_emissions,2045,4.58781405,Gg
GCAM,HFC227ea_emissions,2046,4.602461246,Gg
GCAM,HFC227ea_emissions,2047,4.617108442,Gg
GCAM,HFC227ea_emissions,2048,4.631755638,Gg
GCAM,HFC227ea_emissions,2049,4.646402834,Gg
GCAM,HFC227ea_emissions,2050,4.66105003,Gg
GCAM,HFC227ea_emissions,2051,4.673053482,Gg
GCAM,HFC227ea_emissions,2052,4.685056934,Gg
GCAM,HFC227ea_emissions,2053,4.697060386,Gg
GCAM,HFC227ea_emissions,2054,4.709063838,Gg
GCAM,HFC227ea_emissions,2055,4.72106729,Gg
GCAM,HFC227ea_emissions,2056,4.730414408,Gg
GCAM,HFC227ea_emissions,2057,4.739761526,Gg
GCAM,HFC227ea_emissions,2058,4.749108644,Gg
GCAM,HFC227ea_emissions,2059,4.758455762,Gg
GCAM,HFC227ea_emissions,2060,4.76780288,Gg
GCAM,HFC227ea_emissions,2061,4.773752688,Gg
GCAM,HFC227ea_emissions,2062,4.779702496,Gg
GCAM,HFC227ea_emissions,2063,4.785652304,Gg
GCAM,HFC227ea_emissions,2064,4.791602112,Gg
GCAM,HFC227ea_emissions,2065,4.79755192,Gg
GCAM,HFC227ea_emissions,2066,4.800487942,Gg
GCAM,HFC227ea_emissions,2067,4.803423964,Gg
GCAM,HFC227ea_emissions,2068,4.806359986,Gg
GCAM,HFC227ea_emissions,2069,4.809296008,Gg
GCAM,HFC227ea_emissions,2070,4.81223203,Gg
GCAM,HFC227ea_emissions,2071,4.812478832,Gg
GCAM,HFC227ea_emissions,2072,4.812725634,Gg
GCAM,HFC227ea_emissions,2073,4.812972436,Gg
GCAM,HFC227ea_emissions,2074,4.813219238,Gg
GCAM,HFC227ea_emissions,2075,4.81346604,Gg
GCAM,HFC227ea_emissions,2076,4.811253252,Gg
GCAM,HFC227ea_emissions,2077,4.809040464,Gg
GCAM,HFC227ea_emissions,2078,4.806827676,Gg
GCAM,HFC227ea_emissions,2079,4.804614888,Gg
GCAM,HFC227ea_emissions,2080,4.8024021,Gg
GCAM,HFC227ea_emissions,2081,4.797926254,Gg
GCAM,HFC227ea_emissions,2082,4.793450408,Gg
GCAM,HFC227ea_emissions,2083,4.788974562,Gg
GCAM,HFC227ea_emissions,2084,4.784498716,Gg
GCAM,HFC227ea_emissions,2085,4.78002287,Gg
GCAM,HFC227ea_emissions,2086,4.773321088,Gg
GCAM,HFC227ea_emissions,2087,4.766619306,Gg
GCAM,HFC227ea_emissions,2088,4.759917524,Gg
GCAM,HFC227ea_emissions,2089,4.753215742,Gg
GCAM,HFC227ea_emissions,2090,4.74651396,Gg
GCAM,HFC227ea_emissions,2091,4.737664394,Gg
GCAM,HFC227ea_emissions,2092,4.728814828,Gg
GCAM,HFC227ea_emissions,2093,4.719965262,Gg
GCAM,HFC227ea_emissions,2094,4.711115696,Gg
GCAM,HFC227ea_emissions,2095,4.70226613,Gg
GCAM,HFC227ea_emissions,2096,4.691212622,Gg
GCAM,HFC227ea_emissions,2097,4.680159114,Gg
GCAM,HFC227ea_emissions,2098,4.669105606,Gg
GCAM,HFC227ea_emissions,2099,4.658052098,Gg
GCAM,HFC227ea_emissions,2100,4.64699859,Gg
GCAM,HFC23_emissions,2005,6.8150582827,Gg
GCAM,HFC23_emissions,2006,7.26096247522,Gg
GCAM,HFC23_emissions,2007,7.70686666774,Gg
GCAM,HFC23_emissions,2008,8.15277086026,Gg
GCAM,HFC23_emissions,2009,8.59867505278,Gg
GCAM,HFC23_emissions,2010,9.0445792453,Gg
GCAM,HFC23_emissions,2011,9.307510949732,Gg
GCAM,HFC23_emissions,2012,9.570442654164,Gg
GCAM,HFC23_emissions,2013,9.833374358596,Gg
GCAM,HFC23_emissions,2014,10.096306063028,Gg
GCAM,HFC23_emissions,2015,10.35923776746,Gg
GCAM,HFC23_emissions,2016,10.866451332628,Gg
GCAM,HFC23_emissions,2017,11.373664897796,Gg
GCAM,HFC23_emissions,2018,11.880878462964,Gg
GCAM,HFC23_emissions,2019,12.388092028132,Gg
GCAM,HFC23_emissions,2020,12.8953055933,Gg
GCAM,HFC23_emissions,2021,13.403430525042,Gg
GCAM,HFC23_emissions,2022,13.911555456784,Gg
GCAM,HFC23_emissions,2023,14.419680388526,Gg
GCAM,HFC23_emissions,2024,14.927805320268,Gg
GCAM,HFC23_emissions,2025,15.43593025201,Gg
GCAM,HFC23_emissions,2026,15.85179777875,Gg
GCAM,HFC23_emissions,2027,16.26766530549,Gg
GCAM,HFC23_emissions,2028,16.68353283223,Gg
GCAM,HFC23_emissions,2029,17.09940035897,Gg
GCAM,HFC23_emissions,2030,17.51526788571,Gg
GCAM,HFC23_emissions,2031,17.803005597838,Gg
GCAM,HFC23_emissions,2032,18.090743309966,Gg
GCAM,HFC23_emissions,2033,18.378481022094,Gg
GCAM,HFC23_emissions,2034,18.666218734222,Gg
GCAM,HFC23_emissions,2035,18.95395644635,Gg
GCAM,HFC23_emissions,2036,19.15576107464,Gg
GCAM,HFC23_emissions,2037,19.35756570293,Gg
GCAM,HFC23_emissions,2038,19.55937033122,Gg
GCAM,HFC23_emissions,2039,19.76117495951,Gg
GCAM,HFC23_emissions,2040,19.9629795878,Gg
GCAM,HFC23_emissions,2041,20.099190808414,Gg
GCAM,HFC23_emissions,2042,20.235402029028,Gg
GCAM,HFC23_emissions,2043,20.371613249642,Gg
GCAM,HFC23_emissions,2044,20.507824470256,Gg
GCAM,HFC23_emissions,2045,20.64403569087,Gg
GCAM,HFC23_emissions,2046,20.712223201048,Gg
GCAM,HFC23_emissions,2047,20.780410711226,Gg
GCAM,HFC23_emissions,2048,20.848598221404,Gg
GCAM,HFC23_emissions,2049,20.916785731582,Gg
GCAM,HFC23_emissions,2050,20.98497324176,Gg
GCAM,HFC23_emissions,2051,20.999178429768,Gg
GCAM,HFC23_emissions,2052,21.013383617776,Gg
GCAM,HFC23_emissions,2053,21.027588805784,Gg
GCAM,HFC23_emissions,2054,21.041793993792,Gg
GCAM,HFC23_emissions,2055,21.0559991818,Gg
GCAM,HFC23_emissions,2056,21.036184373748,Gg
GCAM,HFC23_emissions,2057,21.016369565696,Gg
GCAM,HFC23_emissions,2058,20.996554757644,Gg
GCAM,HFC23_emissions,2059,20.976739949592,Gg
GCAM,HFC23_emissions,2060,20.95692514154,Gg
GCAM,HFC23_emissions,2061,20.907177470196,Gg
GCAM,HFC23_emissions,2062,20.857429798852,Gg
GCAM,HFC23_emissions,2063,20.807682127508,Gg
GCAM,HFC23_emissions,2064,20.757934456164,Gg
GCAM,HFC23_emissions,2065,20.70818678482,Gg
GCAM,HFC23_emissions,2066,20.641346788934,Gg
GCAM,HFC23_emissions,2067,20.574506793048,Gg
GCAM,HFC23_emissions,2068,20.507666797162,Gg
GCAM,HFC23_emissions,2069,20.440826801276,Gg
GCAM,HFC23_emissions,2070,20.37398680539,Gg
GCAM,HFC23_emissions,2071,20.294715734482,Gg
GCAM,HFC23_emissions,2072,20.215444663574,Gg
GCAM,HFC23_emissions,2073,20.136173592666,Gg
GCAM,HFC23_emissions,2074,20.056902521758,Gg
GCAM,HFC23_emissions,2075,19.97763145085,Gg
GCAM,HFC23_emissions,2076,19.88815968786,Gg
GCAM,HFC23_emissions,2077,19.79868792487,Gg
GCAM,HFC23_emissions,2078,19.70921616188,Gg
GCAM,HFC23_emissions,2079,19.61974439889,Gg
GCAM,HFC23_emissions,2080,19.5302726359,Gg
GCAM,HFC23_emissions,2081,19.433518585092,Gg
